country	KR348937.1_Ct_CA_2010.6	33.54	-116.08
country	KR348938.1_Ct_CA_2011.13	33.53	-115.96
country	KR348939.1_Ct_CA_2005.47	33.57	-116.06
country	KR348940.1_Ct_CA_2010.6	33.54	-116.06
country	KR348941.1_Ct_CA_2011.66	33.53	-116.03
country	KR348942.1_Ct_CA_2011.66	33.53	-116.04
country	KR348943.1_Ct_CA_2004.29	33.51	-115.93
country	KR348944.1_Ct_CA_2010.7	33.46	-116.09
country	KR348945.1_Ct_CA_2004.29	33.51	-115.93
country	KR348946.1_Cq_CA_2008.56	34.19	-118.47
country	KR348947.1_Cq_CA_2007.72	34.19	-118.49
country	KR348948.1_Cq_CA_2004.63	33.68	-116.30
country	KR348949.1_Cq_CA_2004.65	33.70	-116.37
country	KR348950.1_Cq_CA_2008.39	33.95	-118.10
country	KR348951.1_Cq_CA_2004.38	33.90	-118.02
country	KR348952.1_Cq_CA_2007.8	34.19	-118.49
country	KR348953.1_Cq_CA_2008.74	34.14	-118.28
country	KR348954.1_Cq_CA_2010.85	34.40	-118.48
country	KR348955.1_Cq_CA_2007.36	34.16	-118.47
country	KR348956.1_Cq_CA_2010.94	34.19	-118.49
country	KR348957.1_Cq_CA_2010.94	34.19	-118.57
country	KR348958.1_Cq_CA_2011.11	34.17	-118.50
country	KR348959.1_Cq_CA_2011.11	34.17	-118.49
country	KR348960.1_Cq_CA_2011.11	34.19	-118.49
country	KR348961.1_Cq_CA_2011.11	34.19	-118.49
country	KR348962.1_Cq_CA_2011.11	34.19	-118.49
country	KR348963.1_Cs_CA_2011.11	34.19	-118.49
country	KR348964.1_Cq_CA_2011.82	34.16	-118.63
country	KR348965.1_Cq_CA_2011.82	34.24	-118.63
country	KR348966.1_Cq_CA_2011.82	34.45	-118.62
country	KR348967.1_Cq_CA_2011.88	34.12	-118.11
country	KR348968.1_Cq_CA_2008.56	34.01	-117.81
country	KR348969.1_Cs_CA_2011.48	33.95	-118.15
country	KR348970.1_Cq_CA_2008.56	33.98	-117.86
country	KR348971.1_Cs_CA_2011.5	34.03	-117.82
country	KR348972.1_Cq_CA_2011.43	33.84	-118.06
country	KR348973.1_Cq_CA_2011.43	33.87	-118.03
country	KR348974.1_Cs_CA_2004.19	34.03	-118.05
country	KR348975.1_Cq_CA_2004.19	33.85	-118.10
country	KR348976.1_Ct_CA_2011.55	37.35	-118.37
country	KR348977.1_Ct_CA_2011.62	37.35	-118.37
country	KR348978.1_Cq_CA_2008.49	35.35	-119.04
country	KR348979.1_Cq_CA_2004.53	35.44	-119.13
country	KR348980.1_Ct_CA_2011.02	35.14	-118.94
country	KR348981.1_Ct_CA_2011.02	35.14	-119.10
country	KR348982.1_Ct_CA_2011.02	35.28	-119.10
country	KR348983.1_Cq_CA_2011.02	35.50	-119.25
country	KR348984.1_Cq_CA_2011.02	35.59	-119.35
country	KR348985.1_Ct_CA_2007.62	35.29	-118.94
country	KR348986.1_Ct_CA_2007.62	35.17	-118.82
country	KR348987.1_Ct_CA_2008.78	35.29	-118.94
country	KR348988.1_Cq_CA_2008.94	35.36	-119.02
country	KR348989.1_Ct_CA_2007.86	35.25	-119.24
country	KR348990.1_Cq_CA_2007.7	35.50	-119.25
country	KR348991.1_Cq_CA_2007.7	35.38	-119.04
country	KR348992.1_Cq_CA_2006.73	35.38	-119.11
country	KR348993.1_Ct_CA_2011.55	34.83	-114.60
country	KR348994.1_Cp_CA_2005.65	38.49	-121.39
country	KR348995.1_Ct_CA_2005.64	38.34	-121.51
country	KR348996.1_Ct_CA_2004.61	38.44	-121.50
country	KR348997.1_Cp_CA_2005.49	38.58	-121.37
country	KR348998.1_Cp_CA_2008.49	38.50	-121.50
country	KR348999.1_Cp_CA_2005.55	38.67	-121.31
country	KR349000.1_Ct_CA_2008.57	38.29	-121.59
country	KR349001.1_Cp_CA_2011.02	38.45	-121.37
country	KR349002.1_Ct_CA_2011.02	38.46	-121.36
country	KR349003.1_Ct_CA_2011.02	38.47	-121.45
country	KR349004.1_Cp_CA_2011.02	38.47	-121.45
country	KR349005.1_Cp_CA_2011.02	38.46	-121.39
country	KR349006.1_Cp_CA_2011.02	38.43	-121.44
country	KR349007.1_Ct_CA_2005.54	38.46	-121.75
country	KR349008.1_Ct_CA_2005.54	38.57	-121.73
country	KR349009.1_Ct_CA_2005.54	38.52	-121.76
country	KR349010.1_Ct_CA_2005.57	38.34	-121.51
country	KR349011.1_Cp_CA_2005.57	38.71	-121.28
country	KR349012.1_Cp_CA_2005.57	38.71	-121.28
country	KR349013.1_Ct_CA_2007.73	38.38	-121.22
country	KR349014.1_Ct_CA_2008.65	38.66	-121.73
country	KR349015.1_Ct_CA_2004.86	38.44	-121.50
country	KR349016.1_Ct_CA_2004.62	38.69	-122.05
country	KR349017.1_Cp_CA_2007.56	40.50	-122.32
country	KR349018.1_Cp_CA_2007.57	40.48	-122.35
country	KR349019.1_Cp_CA_2009.65	40.50	-122.33
country	KR349020.1_Ct_CA_2011.11	40.42	-122.24
country	KR349021.1_Ct_CA_2011.02	38.43	-121.44
country	KR349022.1_Cq_CA_2011.11	34.19	-118.49
